,,WEEK 1,,,,,,,,WEEK 2,,,,,,,,WEEK 3,,,,,,,,WEEK 4,,,,,,,WEEK 5,,,,,,,,WEEK 6,,,,,,,,WEEK 7,,,,,,,,WEEK 8,,,,,,,WEEK 9,,,,,,,,WEEK 10,,,,,,,,WEEK 11,,,,,,,,WEEK 12,,,,,,,,WEEK 13,,,,,,,WEEK 14,,,,,,,WEEK 15,,,,,,,WEEK 16,,,,,,,WEEK 17,,,,,,,WEEK 18,,,,,,,WEEK 19,,,,,,,WEEK 20,,,,,,,WEEK 21,,,,,,,WEEK 22,,,,,,,WEEK 23,,,,,,,WEEK 24,,,,,,,WEEK 25,,,,,,,WEEK 26,,,,,,,WEEK 27,,,,,,,WEEK 28,,,,,,,WEEK 29,,,,,,,WEEK 30,,,,,,,WEEK 31,,,,,,,WEEK 32,,,,,,,WEEK 33,,,,,,,WEEK 34,,,,,,,WEEK 35,,,,,,,WEEK 36,,,,,,,WEEK 37,,,,,,,WEEK 38,,,,,,,WEEK 39,,,,,,,WEEK 40,,,,,,,WEEK 41,,,,,,,WEEK 42,,,,,,,WEEK 43,,,,,,,WEEK 44,,,,,,,WEEK 45,,,,,,,WEEK 46,,,,,,,WEEK 47,,,,,,,WEEK 48,,,,,,,WEEK 49,,,,,,,WEEK 50,,,,,,,WEEK 51,,,,,,
NIGHT ROUTINE,read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,y,y,y,y,y,y,n,,y,n,y,y,nz,,,y,y,y,y,y,y,,n,y,y,y,y,,y,y,y,y,y,,,,y,y,y,,,,,n,y,y,y,y,n,,n,y,y,y,y,nz,y,y,y,y,y,,,,n,n,n,n,n,n,n,nz,nz,,,,,,y,y,y,,,,,,y,y,y,y,n,,n,y,y,n,n,n,y,y,y,y,n,y,y,y,y,y,y,y,n,,,n,n,n,n,n,n,,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,steam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,n,,,y,,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,breathing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,,,,,y,y,y,y,y,,,y,y,y,y,n,,,n,n,y,y,y,y,,n,n,n,n,n,,n,n,n,n,n,,,,n,n,n,,,,,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,stretch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,nz,n,,,,,y,y,y,y,y,,,y,y,y,y,n,,,n,n,y,y,y,y,,n,n,n,n,n,,n,n,n,n,n,,,,n,n,n,,,,,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRITING,train of thoughts,y,y,y,y,y,y,y,,n,y,Y,y,y,y,y,,y,y,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,nz,y,y,y,y,y,y,,y,y,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,y,y,y,y,y,y,,,y,y,y,y,y,y,y,,y,y,y,y,y,,,,y,y,y,y,y,,,y,y,y,y,y,y,,y,,,,,,,,,,,,,,,,,,,,,y,y,y,y,y,y,,y,y,y,y,y,,,nz,y,y,y,y,y,y,y,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,,,,y,y,y,y,,,,y,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,y,,,y,y,y,y,y,y,y,y,y,y,,,,y,y,y,y,y,,,,,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,,y,y,y,y,y,y,,y,y,y,y,y,y,,y,y,y,y,,,,y,n,n,y,y,y,,n,n,n,n,n,y,,n,n,n,n,,,,n,n,n,n,,,,y,y,y,y,y,y,y,n,y,y,y,,,,,y,,,y,,,,y,y,y,y,y,,y,y,y,,,,,,,,,,,,,,,,,,,,y,,,,,
,Read your thoughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nz,y,y,y,n,n,y,,y,y,y,y,y,n,,,y,y,y,y,y,y,,,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,reflection,y,n,y,y,y,y,y,,y,y,y,y,y,y,y,,y,y,y,y,y,y,n,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,y,y,y,y,y,y,nz,,y,y,y,y,y,y,y,,y,y,y,y,y,y,y,y,y,y,y,y,y,y,,y,y,y,y,y,n,,,y,y,y,y,y,y,,,y,y,y,y,y,,,,n,y,y,y,y,,,y,y,y,y,y,n,,y,,,,,,,,,,,,,,,,,,,,,y,y,y,y,y,y,,y,y,y,y,y,,,y,y,y,y,n,y,y,y,y,y,y,y,n,,y,n,y,y,nz,nz,y,y,y,y,y,y,y,,n,y,n,y,y,n,y,y,y,y,y,,,,y,y,n,,,,,n,y,y,y,y,n,,n,n,n,y,y,n,n,y,y,y,n,,,,y,y,y,y,n,n,,y,y,y,,,,,y,y,n,,,,,,y,n,y,y,y,,y,y,y,y,y,n,,y,y,y,,y,y,,y,y,y,y,,,,y,y,y,y,y,y,,y,,y,y,n,n,,y,y,y,,,,,y,y,y,y,y,y,,y,y,y,y,y,n,,y,y,y,,,,,y,y,y,,,,,y,y,nz,nz,nz,n,nz,y,y,y,y,,,,,y,,,,,,,y,y,y,y,y,,y,n,,,,,,,,,,,,,,,,,,,,,y,,,,,
LEARNING,read nf,y,n,y,nz,y,n,,,y,y,Y,n,y,y,y,,y,y,y,y,y,y,nz,,n,y,y,y,y,n,n,n,n,n,y,y,,,,,nz,y,y,y,,,,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOT TO DO,nofap,n,y,y,n,n,n,n,,n,y,Y,n,n,y,n,,n,n,n,y,y,n,n,,n,y,y,n,n,n,n,y,y,n,n,n,n,,,y,n,n,y,y,n,n,,y,y,y,y,n,n,n,,n,n,y,n,y,n,,y,y,y,n,n,n,n,,n,n,n,n,n,y,,,y,n,n,n,n,n,,,n,n,y,n,n,,,,n,n,n,n,n,,,y,n,y,n,n,n,,,,,,,,,,,,,,,,,,,,,,,y,y,y,n,n,n,,y,n,y,y,n,n,y,y,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,,y,y,n,n,n,n,y,n,y,y,n,,,,y,n,n,,,,,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,n,n,n,n,y,y,n,n,n,y,,,,y,y,y,n,n,,n,n,,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,n,n,,n,y,n,n,n,,,n,n,n,n,n,n,,n,n,n,n,y,n,,y,n,n,,n,,n,n,n,n,y,y,n,,n,n,y,y,n,n,,n,n,n,n,,,,n,n,n,n,,,,n,n,n,n,n,n,n,n,n,n,n,,,,n,n,,,n,n,n,n,y,y,y,n,n,n,y,y,y,,,,,,,,,,,,,,,,,,,,n,,,,,
,noPorn,,,,,,,,,,,,,,,,,,,,,,,,,n,y,y,y,n,n,y,y,y,y,n,y,n,,,y,n,n,y,y,n,n,,y,y,y,y,n,n,n,,n,n,y,n,y,n,,y,y,y,n,n,n,n,,y,n,y,y,n,y,,,y,n,n,y,y,y,,,y,n,y,n,y,,,,n,y,y,y,n,,,y,n,n,n,y,y,,,,,,,,,,,,,,,,,,,,,,,y,y,y,y,n,n,,y,y,y,y,n,n,y,y,y,y,n,n,n,y,n,y,n,n,y,n,y,y,n,n,y,n,y,n,y,n,n,n,n,y,,y,y,n,n,n,y,y,nz,y,y,y,,,,y,y,nz,,,,,y,y,n,y,nz,n,n,n,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,n,y,,,,y,y,y,y,n,,y,y,,y,y,y,n,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,,y,y,n,n,n,,,y,y,y,y,y,y,,y,n,y,y,y,n,,y,n,y,y,n,,y,y,y,n,y,y,y,,y,y,y,y,n,n,,y,y,y,y,,,,y,y,n,y,,,,n,y,n,n,y,n,n,y,y,y,y,,,,y,n,,,n,n,n,n,y,y,y,y,n,y,y,y,y,,,,,,,,,,,,,,,,,,,,y,,,,,
,noInfo,n,y,n,y,n,n,n,,n,n,N,n,n,n,n,,n,n,n,y,y,y,n,,n,y,n,n,n,n,y,y,n,y,y,n,n,,,n,n,y,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEEKEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WRITING,retrospect,,,,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,,y,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,n,n,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plan/ prep,,,,,,,y,,,,,,,,nz,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,to dos,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,y,y,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,y,y,y,,,,,y,,,,,,,,y,,,,,y,,,,,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BODY,oil bath,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nailcut,,,,,,,y,,,,,,,,,,,,,,,,,,y,,y,,,,,,,,y,,,,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,,y,,,,,,,,y,,,,,,,,y,,,,,,y,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,y,,,,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,y,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,shave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,haircut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,hairwash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELAX,meditate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,y,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHORES,room,,,,,,,y,,,,Y,y,y,,y,y,y,,y,,,y,y,,y,,y,,y,y,y,y,y,y,,y,y,,,,y,,,y,,,,y,y,y,y,,,y,,,y,y,,y,,y,y,y,y,,,,,,y,,y,y,y,y,,,,y,,y,y,y,,,,y,,y,y,,,,,,,y,,,,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,y,y,,,,,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,restroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nz,,y,y,y,y,,,,,,,,,,,,,,,,,,y,y,y,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,clean ac filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,replace bed sheets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,wash clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,y,,,,,,y,y,,,,,,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
